,course_name,course_url,course_photo,course_level,course_effort,course_length,course_language,course_subtitle,course_price,course_partner,university_link,course_enrollments
1644,Microbiologia eimmunologia…,https://www.edx.org/course/microbiologia-e-immunologia,https://prod-discovery.edx-cdn.org/media/course/image/8c518fed-9f6b-47ae-ba6c-c86ed0e042e9-b35ac05abbf0.jpg,['Introductory'],['6–8 hours per week'],['7 Weeks'],['Italiano'],['Italiano'],['$60 USD'],['Università degli Studi di Napoli Federico II'],['https://www.edx.org/school/federicax'],not-mentioned
1645,Healthcare Organizationand Delivery Models…,https://www.edx.org/course/healthcare-organization-and-delivery-models,https://prod-discovery.edx-cdn.org/media/course/image/b4dbf33b-0339-45af-bcfd-7c60c7d2d229-58469e083421.jpg,['Intermediate'],['5–10 hours per week'],['2 Weeks'],['English'],['English'],['$99 USD'],['Doane University'],['https://www.edx.org/school/doanex'],"6,035"
1646,HealthcareAdministrationComprehensive Exam…,https://www.edx.org/course/healthcare-administration-comprehensive-exam,https://prod-discovery.edx-cdn.org/media/course/image/d12ace1f-95c3-4e13-966a-31e50e7301a1-1f1c0dd0897e.jpg,['Intermediate'],['1–2 hours per week'],['1 Weeks'],['English'],['English'],['$300 USD'],['Doane University'],['https://www.edx.org/school/doanex'],not-mentioned
1647,Managing Addiction: AFramework forSuccessful Treatment…,https://www.edx.org/course/managing-addiction-a-framework-for-successful-trea,https://prod-discovery.edx-cdn.org/media/course/image/a9735b4f-21ad-4115-ad1c-513bce6d32e5-8fb8e3b824aa.jpg,['Introductory'],['2–3 hours per week'],['5 Weeks'],['English'],['English'],['$199 USD'],['University of Adelaide'],['https://www.edx.org/school/adelaidex'],"15,922"
1648,Introduction to StatisticalMethods for GeneMapping…,https://www.edx.org/course/introduction-to-statistical-methods-for-gene-mappi,https://prod-discovery.edx-cdn.org/media/course/image/32309461-0ff4-4601-ba10-100667a0f67f-4e4c513df12e.jpg,['Advanced'],['2–3 hours per week'],['4 Weeks'],['English'],['English'],['$49 USD'],['Kyoto University'],['https://www.edx.org/school/kyotoux'],"15,530"
1649,Root Canal Preparation…,https://www.edx.org/course/endodontics-in-the-21st-century,https://prod-discovery.edx-cdn.org/media/course/image/69cea6c0-1851-4c7e-890b-53c9a2ff98bf-9332bf9ee89c.png,['Intermediate'],['2–3 hours per week'],['7 Weeks'],['English'],['English'],['$49 USD'],['Wits University'],['https://www.edx.org/school/witsx'],not-mentioned
1650,Frailty in Daily Living…,https://www.edx.org/course/frailty-in-daily-living,https://prod-discovery.edx-cdn.org/media/course/image/6f4bfe6a-894a-4db1-af88-707f4986cb41-1e904d7e3117.jpg,['Introductory'],['1–3 hours per week'],['4 Weeks'],['English'],['English'],['$60 USD'],['The Hong Kong Polytechnic University'],['https://www.edx.org/school/hkpolyux'],not-mentioned
1651,Health Informatics andTechnology in DecisionMaking…,https://www.edx.org/course/health-informatics-and-technology-in-decision-maki,https://prod-discovery.edx-cdn.org/media/course/image/0591002c-eb54-4e68-a899-aa4012cbcf9c-615ddd6d7214.jpg,['Intermediate'],['5–10 hours per week'],['3 Weeks'],['English'],['English'],['$149 USD'],['Doane University'],['https://www.edx.org/school/doanex'],not-mentioned
1652,Adherencia altratamiento de pacientescon enfermedad crónica…,https://www.edx.org/course/adherencia-al-tratamiento-de-pacientes-con-enferme,https://prod-discovery.edx-cdn.org/media/course/image/1e00a0b6-2c7b-4dda-b5bf-dd1ae9e44ec6-cf2724c65ab8.jpg,['Introductory'],['4–6 hours per week'],['9 Weeks'],['Español'],['Español'],['$49 USD'],['Pontificia Universidad Javeriana'],['https://www.edx.org/school/javerianax'],"7,895"
1653,Principles of Health Lawand Regulatory Issues…,https://www.edx.org/course/principles-of-health-law-and-regulatory-issues,https://prod-discovery.edx-cdn.org/media/course/image/256e6b71-20fc-4cc6-8943-a517dad17d5d-291a8fced0da.jpg,['Intermediate'],['5–10 hours per week'],['2 Weeks'],['English'],['English'],['$99 USD'],['Doane University'],['https://www.edx.org/school/doanex'],not-mentioned
1654,Partnering with thePublic and Patients inMedical Research…,https://www.edx.org/course/partnering-with-the-public-and-patients-in-medical-research,https://prod-discovery.edx-cdn.org/media/course/image/a5fa99f7-4535-4434-b2d6-1a3c4411377f-2f272d4d4762.jpeg,['Introductory'],['1–2 hours per week'],['5 Weeks'],['English'],['English'],['$50 USD'],['Stanford University'],['https://www.edx.org/school/stanfordonline'],not-mentioned
1655,The Practitioner’s Guideto Global Health…,https://www.edx.org/course/the-practitioners-guide-to-global-health,https://prod-discovery.edx-cdn.org/media/course/image/2864c43b-3eff-4d34-bf0c-ac9f0c926e53-f21dbed68be0.jpg,['Introductory'],['9–12 hours per week'],['2 Weeks'],['English'],['English'],['$50 USD'],['Boston University'],['https://www.edx.org/school/bux'],"7,361"
1656,Introduction to Stewart’sModel of PhysiologicalAcid-Base Chemistry.…,https://www.edx.org/course/introduction-to-stewarts-model-of-physiological-ac,https://prod-discovery.edx-cdn.org/media/course/image/f18fcbde-ea3b-46c6-83c1-2a38a8bf502d-28f0cc3724a1.jpg,['Introductory'],['3–4 hours per week'],['5 Weeks'],['English'],['English'],['$169 USD'],['Wits University'],['https://www.edx.org/school/witsx'],not-mentioned
1657,Ethics in Life Sciencesand Healthcare: ExploringBioethics through Manga…,https://www.edx.org/course/ethics-in-life-sciences-and-healthcare-exploring-3,https://prod-discovery.edx-cdn.org/media/course/image/1546d767-c501-4a94-a974-302620cc5927-9e025ac7f102.jpg,['Introductory'],['2–3 hours per week'],['10 Weeks'],['English'],['English'],['$49 USD'],['Kyoto University'],['https://www.edx.org/school/kyotoux'],"5,243"
1658,What Every ProviderShould Know: High RiskChief Complaints…,https://www.edx.org/course/what-every-provider-should-know-high-risk-chief-complaints,https://prod-discovery.edx-cdn.org/media/course/image/dd8cf782-a14e-401a-9ec2-c42489f49432-bb386d6f0797.jpeg,['Introductory'],['5–10 hours per week'],['10 Weeks'],['English'],['English'],['$50 USD'],['Stanford University'],['https://www.edx.org/school/stanfordonline'],not-mentioned
1659,InterprofessionalEducation for 21stCentury Care…,https://www.edx.org/course/interprofessional-education-for-21st-century-care,https://prod-discovery.edx-cdn.org/media/course/image/4d95bb29-19db-444e-947a-e5ac7289497d-a892f665d8ae.jpeg,['Introductory'],['1–5 hours per week'],['10 Weeks'],['English'],['English'],['$50 USD'],['Stanford University'],['https://www.edx.org/school/stanfordonline'],not-mentioned
1660,U.S. Healthcare Systems…,https://www.edx.org/course/us-healthcare-systems,https://prod-discovery.edx-cdn.org/media/course/image/403f610f-e521-4e8f-83bb-04b48f9ff308-30eceacce638.jpg,['Intermediate'],['5–10 hours per week'],['2 Weeks'],['English'],['English'],['$99 USD'],['Doane University'],['https://www.edx.org/school/doanex'],not-mentioned
1661,Population Health:Disease Prevention andManagement…,https://www.edx.org/course/population-health-disease-prevention-and-managemen,https://prod-discovery.edx-cdn.org/media/course/image/6b428234-ae47-48e1-a8ed-387d968f136f-76dbbf964c02.jpg,['Intermediate'],['5–10 hours per week'],['2 Weeks'],['English'],['English'],['$99 USD'],['Doane University'],['https://www.edx.org/school/doanex'],not-mentioned
1662,"Impacting the OpioidCrisis: Prevention,Education, and Practice……",https://www.edx.org/course/impacting-the-opioid-crisis-prevention-education-a,https://prod-discovery.edx-cdn.org/media/course/image/698272b4-f13a-47fb-9bba-131494a518b2-12a76a714888.jpeg,['Introductory'],['3–6 hours per week'],['6 Weeks'],['English'],['English'],['$49 USD'],['The University of Michigan'],['https://www.edx.org/school/michiganx'],not-mentioned
1663,Through My Eyes -Intellectual DisabilityHealthcare around the……,https://www.edx.org/course/through-my-eyes-intellectual-disability-healthcare,https://prod-discovery.edx-cdn.org/media/course/image/9a1a9047-37ed-4e7c-9e2f-23dba8fe204a-888a7abfa79a.jpg,['Introductory'],['1–2 hours per week'],['4 Weeks'],['English'],['English'],['$59 USD'],['The University of Queensland'],['https://www.edx.org/school/uqx'],"6,745"
1664,Health InformaticsTechnology in PopulationHealthcare Analytics…,https://www.edx.org/course/health-informatics-technology-in-population-health,https://prod-discovery.edx-cdn.org/media/course/image/4be7e80c-d742-419c-9c75-aede8776325b-46fb792b00e6.jpg,['Intermediate'],['5–10 hours per week'],['3 Weeks'],['English'],['English'],['$149 USD'],['Doane University'],['https://www.edx.org/school/doanex'],not-mentioned
1665,Applying Leadership andStrategy Fundamentals inHealthcare…,https://www.edx.org/course/applying-leadership-and-strategy-fundamentals-in-h,https://prod-discovery.edx-cdn.org/media/course/image/1970b3c3-34a7-4b64-b28a-26018bc10678-4e17a262d0f5.jpg,['Intermediate'],['5–10 hours per week'],['5 Weeks'],['English'],['English'],['$199 USD'],['Doane University'],['https://www.edx.org/school/doanex'],not-mentioned
1666,The Business of Aging inthe Longevity Economy…,https://www.edx.org/course/the-business-of-aging-in-the-longevity-economy,https://prod-discovery.edx-cdn.org/media/course/image/72aacd4b-63a0-47ce-b193-9d547a919dd1-c577dcb82b94.jpeg,['Introductory'],['1–2 hours per week'],['4 Weeks'],['English'],['English'],['$139 USD'],['Georgetown University'],['https://www.edx.org/school/georgetownx'],not-mentioned
1667,Biochimica…,https://www.edx.org/course/biochimica,https://prod-discovery.edx-cdn.org/media/course/image/244118de-ccca-42cc-b088-e70262027440-31b193793b45.jpg,['Introductory'],['4–6 hours per week'],['6 Weeks'],['Italiano'],['Italiano'],['$60 USD'],['Università degli Studi di Napoli Federico II'],['https://www.edx.org/school/federicax'],not-mentioned
1668,PsyHealth worXs!Psychosocial HealthPrevention and Work st……,https://www.edx.org/course/psyhealth-worxs-psychosocial-health-prevention-and-work-standards,https://prod-discovery.edx-cdn.org/media/course/image/0212df64-bde9-4b19-abcd-cc615e05b344-9af66b1551b4.jpeg,['Intermediate'],['2–3 hours per week'],['6 Weeks'],['English'],"['Deutsch, English, Nederlands, Português']",['$99 USD'],['RWTH Aachen University'],['https://www.edx.org/school/rwthx'],not-mentioned
1669,Organizational Cultureand Change in Healthcare…,https://www.edx.org/course/organizational-culture-and-change-in-healthcare,https://prod-discovery.edx-cdn.org/media/course/image/b2f5936b-15db-4006-a618-5359f4ead387-6fd1f329866a.jpg,['Intermediate'],['5–10 hours per week'],['3 Weeks'],['English'],['English'],['$149 USD'],['Doane University'],['https://www.edx.org/school/doanex'],not-mentioned
1670,Essentials of LifestyleMedicine and PopulationHealth…,https://www.edx.org/course/essentials-of-lifestyle-medicine-and-population-he,https://prod-discovery.edx-cdn.org/media/course/image/00325d47-6844-49fa-bff6-1ce72c9fee91-87c0690205f2.jpg,['Intermediate'],['5–10 hours per week'],['2 Weeks'],['English'],['English'],['$99 USD'],['Doane University'],['https://www.edx.org/school/doanex'],not-mentioned
1671,Vulnerable Populations…,https://www.edx.org/course/vulnerable-populations,https://prod-discovery.edx-cdn.org/media/course/image/484aefc4-3c80-427f-b1fb-a95d0611b07e-dceb23485650.jpg,['Intermediate'],['5–10 hours per week'],['2 Weeks'],['English'],['English'],['$99 USD'],['Doane University'],['https://www.edx.org/school/doanex'],not-mentioned
1672,Organ Transplantation:Ethical and LegalChallenges…,https://www.edx.org/course/organ-transplantation-ethical-and-legal-challenges,https://prod-discovery.edx-cdn.org/media/course/image/1759abe6-304a-47eb-a275-cb01c258e914-590988200125.jpg,['Intermediate'],['4–6 hours per week'],['9 Weeks'],['English'],['English'],['$29 USD'],['Universidad Autónoma de Madrid'],['https://www.edx.org/school/uamx'],not-mentioned
1673,Death 101: Shaping theFuture of Global Health…,https://www.edx.org/course/death-101-shaping-the-future-of-global-health,https://prod-discovery.edx-cdn.org/media/course/image/1aff5a6c-bd75-4770-b073-e95c70a4b373-1e8afccc0b49.jpg,['Introductory'],['3–5 hours per week'],['7 Weeks'],['English'],['English'],['$49 USD'],['University of Toronto'],['https://www.edx.org/school/university-torontox'],"10,254"
1674,Leading OrganizationalChange in Healthcare…,https://www.edx.org/course/leading-organizational-change-in-healthcare,https://prod-discovery.edx-cdn.org/media/course/image/6f3a16bc-0aa0-403a-af4e-d6bd48c25b69-a904f1c6234f.jpg,['Intermediate'],['5–10 hours per week'],['3 Weeks'],['English'],['English'],['$149 USD'],['Doane University'],['https://www.edx.org/school/doanex'],not-mentioned
1675,Agua y sales para unavida saludable…,https://www.edx.org/course/agua-y-sales-para-una-vida-saludable,https://prod-discovery.edx-cdn.org/media/course/image/e341d1d6-416f-439f-ab76-6e8519f46099-1ffdabef3ab3.jpeg,['Introductory'],['4–6 hours per week'],['4 Weeks'],['Español'],['Español'],['$49 USD'],['Universidad del Rosario'],['https://www.edx.org/school/urosariox'],not-mentioned
1676,Fundamentals ofAdvocacy in Health Policy…,https://www.edx.org/course/fundamentals-of-advocacy-in-health-policy,https://prod-discovery.edx-cdn.org/media/course/image/8821c9c1-a91e-420f-85b6-67e5c518f5b0-2f4a81d5b05e.jpg,['Intermediate'],['5–10 hours per week'],['2 Weeks'],['English'],['English'],['$99 USD'],['Doane University'],['https://www.edx.org/school/doanex'],not-mentioned
1677,Certified LifestyleMedicine ExecutiveComprehensive Exam…,https://www.edx.org/course/certified-lifestyle-medicine-executive-comprehensi,https://prod-discovery.edx-cdn.org/media/course/image/06af1f38-4360-4eda-b43f-a19168a4619c-10e2b8e3eee0.png,['Intermediate'],['1–2 hours per week'],['1 Weeks'],['English'],['English'],['$300 USD'],['Doane University'],['https://www.edx.org/school/doanex'],not-mentioned
1678,Crisis ResourceManagement…,https://www.edx.org/course/crisis-resource-management,https://prod-discovery.edx-cdn.org/media/course/image/0b7de30c-436f-41c6-a601-5513017e11c2-e03367bbd023.png,['Introductory'],['3–6 hours per week'],['12 Weeks'],['English'],['English'],['$50 USD'],['Columbia University'],['https://www.edx.org/school/columbiax'],not-mentioned
1679,Hiểu Rõ Về Viêm Gan BVà C…,https://www.edx.org/course/hieu-ro-ve-viem-gan-b-va-c,https://prod-discovery.edx-cdn.org/media/course/image/a93054c1-4898-4bd8-8b70-35c2f93fe3f1-078eb5a960a4.png,['Introductory'],['1–5 hours per week'],['1 Weeks'],['Tiếng Việt'],['English'],['$50 USD'],['Stanford University'],['https://www.edx.org/school/stanfordonline'],not-mentioned
1680,Spiritual CompetencyTraining in Mental Health…,https://www.edx.org/course/spiritual-competency-training-in-mental-health,https://prod-discovery.edx-cdn.org/media/course/image/3b779b69-53dd-4d57-b911-7040fd79fbf5-c69afb5c0673.jpg,['Advanced'],['2–3 hours per week'],['5 Weeks'],['English'],['English'],['$89 USD'],"['University of Maryland, Baltimore', 'University System of Maryland']","['https://www.edx.org/school/umb', 'https://www.edx.org/school/usmx']",not-mentioned
1681,"HBV, HCV-ийн талааройлголттой болох нь…",https://www.edx.org/course/hbv-hcv-iin-talaar-oilgolttoi-bolokh-n,https://prod-discovery.edx-cdn.org/media/course/image/bdfa5b8f-95e1-4840-86bf-4b153256c962-4202246d3c91.jpeg,['Introductory'],['1–5 hours per week'],['1 Weeks'],['English'],['English'],['$50 USD'],['Stanford University'],['https://www.edx.org/school/stanfordonline'],not-mentioned
1682,The Opioid Crisis inAmerica…,https://www.edx.org/course/the-opioid-crisis-in-america,https://prod-discovery.edx-cdn.org/media/course/image/a2e61c73-a1c2-4795-a501-c1a2d1fd919a-679cbe96c7e2.jpg,['Introductory'],['1–2 hours per week'],['10 Weeks'],['English'],['English'],['$99 USD'],['Harvard University'],['https://www.edx.org/school/harvardx'],"55,530"
1683,Mental Health andNutrition…,https://www.edx.org/course/mental-health-and-nutrition,https://prod-discovery.edx-cdn.org/media/course/image/7b36cc3e-d414-4602-95b7-c96e32311456-ab3dd637141e.jpeg,['Introductory'],['2–4 hours per week'],['6 Weeks'],['English'],['English'],['$149 USD'],['University of Canterbury'],['https://www.edx.org/school/ucx'],not-mentioned
1684,So You Want To Be ASurgeon?…,https://www.edx.org/course/surgery,https://prod-discovery.edx-cdn.org/media/course/image/d293a8c6-7e3a-41bb-8530-2ae4bbd168f4-0e0328fd9394.jpeg,['Introductory'],['3–5 hours per week'],['6 Weeks'],['English'],"['English, 中文, 中文']",['$99 USD'],['University of Hong Kong'],['https://www.edx.org/school/hkux'],not-mentioned
1685,"Evolutionary Medicine:Microbes, Medicine, andHumanity's Quest for Su……",https://www.edx.org/course/evolutionary-medicine-microbes-medicine-and-humanitys-quest-for-survival,https://prod-discovery.edx-cdn.org/media/course/image/f5dfe490-240d-4903-b5da-44de56fc5ee4-ec1cf7dece7e.jpeg,['Introductory'],['4–6 hours per week'],['4 Weeks'],['English'],['English'],['$49 USD'],['Arizona State University'],['https://www.edx.org/school/asux'],not-mentioned
